# Per-file gists — the one-line description each READ AGENT returned for each file
# it opened. This is the evidence of reading (a wc/head pass cannot produce it);
# the fingerprints in ../coverage-ledger.tsv are the evidence of access.
# path	batch	gist
docs/proposals/instructions/trading-strategy.md	b43	Seat-era gen-2 founding package for the quant research lane (research-only rail, holdout-locked data, walk-forward harness) — and the only file in this batch that also carries the ~7,495-char text actually pasted into the live gen-2 Project.
docs/proposals/instructions/venture-lab.md	b43	Seat-era gen-2 founding package for the born-right revenue-probe lane (distribution-first candidate scoring, per-candidate kill rule, agent-reachable mission done-when) with 11 finding-driven divergences and a corrected owner click list.
docs/proposals/instructions/websites.md	b44	Seat-era PROPOSED founding package for the websites gen-2 Project: paste-ready Custom Instructions, env archetype, draft ORDER 001, explicit divergence list, plus the ≤8000-char version actually pasted 2026-07-10; superseded by the program close, badged `plan`.
docs/proposals/universal-v5-hoist-bundle-2026-07-11.md	b44	Owner-paste proposal to hoist the fleet-canonical working rules and the 2026-07-11 incident riders into projects/UNIVERSAL.md; seat-era, never applied, badged `owner-guidance`.
docs/providers/README.md	b44	Index for the nine per-provider capability docs, with the load-bearing framing that none is a routing table, the weakness-vs-limitation distinction, and four sourcing rules (cite-or-mark, name the precondition, self-report is training data, changelog-first).
docs/providers/chatgpt.md	b44	OpenAI reference: the July 2026 Atlas→Work consolidation, the GPT-5.6 family table, retirement schedule, Projects/custom GPTs, and the Codex cloud environment's four biting defaults (secrets stripped before the agent phase, network off, export doesn't persist).
docs/providers/claude.md	b44	Anthropic reference re-derived 2026-08-04: model/price/context table incl. Opus 5, per-model call quirks, retirements, the surfaces, what a Code session can do here, and the three path quirks plus six recurring session failure modes that have produced false walls.
docs/providers/cohere.md	b44	Cohere reference: Command A+/A/R+ and Embed/Rerank table, the Apache-2.0 open-weights posture, the context-vs-output trade inside the Command line, and honest nulls including unpublished per-token pricing.
docs/providers/deepseek.md	b44	DeepSeek reference: the V4 flash/pro pair with prices ~1/180th of Claude Fable 5, Beijing-hours 2× peak pricing, thinking/tool modes, MIT open weights, and the rolling `deepseek-v4-flash` pointer caveat.
docs/providers/gemini.md	b44	The estate's longest provider doc: Vertex-first directive banner, plan/context tiers and the video token arithmetic, measured free-key ceilings (20 RPD on 3.6 Flash, Interactions API state, url_context host-dependence), Veo 3.1 input shapes, the paid/free split, Gems, agentic surfaces and Deep Research.
docs/providers/github-copilot.md	b44	Copilot reference: the multi-provider model picker, the surfaces table, the cloud agent's constraints (59-min cap, one PR per task, default-on firewall, secrets DO reach the agent phase — the inverse of Codex), and the 2026-06-01 AI-credits billing switch.
docs/providers/grok.md	b44	xAI reference: text-model table with reasoning knobs, the image/video/voice generation stack, X Search, the silent-redirect retirement scheme, and an estate-measured section on Imagine standard vs quality tier for sprite work.
docs/providers/meta-llama.md	b44	Meta reference: the 2026 Muse pivot that froze the open line at Llama 4, the open-weights generation table, the Llama Community License's 700M-MAU and attribution clauses, and prompt-format-level tool calling.
docs/providers/mistral.md	b44	Mistral reference: per-model license mix (Apache/Modified-MIT/Premier/CC-BY-NC) that governs self-hosting, the core text/vision table, the OCR/Voxtral/embeddings specialist bench priced per unit, retirements, and the Le Chat→Vibe rebrand.
docs/q-index.md	b44	Index (not a copy) of cross-repo-cited Q-numbers pointing at superbot's maintainer-question-router, with the repo-qualified citation grammar, a known-mislabel table, and PL graduation candidates; seeded 2026-07-14 and untouched since.
docs/question-router.md	b44	Kit-generated append-only Q-NNNN router for fleet-manager's own owner-intent questions — block format and an empty Open-questions section; the file is a live but never-used template.
docs/reading-path.md	b44	Seat-era cross-repo reading route, badged `historical`, carrying a 2026-08-08 CORRECTED block that kills the roster command but explicitly re-blesses §0's standing read authorization and §§2–4 mechanics as still current.
docs/repo-navigation-map.md	b44	Kit-generated `reference` stub: a where-things-live table whose only row is the template placeholder, a one-word documentation-roots section, and a placement rule telling sessions to extend the table.
docs/repos/ACCEPTANCE-TESTS.md	b44	The four Layer-2 acceptance tests with their 2026-08-08 results: single-repo boot 14/14 PASS, survey PARTIAL (1 folder of 24 repos), unprimed-first-move 2/2 PASS (the falsification test 1 owed), and route_docs retrieval 6/6 PASS.
docs/repos/README.md	b44	Charter for docs/repos/: the boot-here/attach-there working model, the three ownership tiers, threads as the unit of replacement, the settled four-file folder shape, the honest coverage table (spider-swing built, rest not), and why folder maintenance is a session-close step and not a gate.
docs/repos/spider-swing/README.md	b44	The reference Layer-2 entry point: Slingy Spider one-paragraph answer, the difficulty-vs-three-week-Play-floor tension, four thread blocks (core feel active, Play owner-gated, run evidence closed, art paused), attach guidance, the per-repo boot path, and a self-declared basis section.
docs/repos/spider-swing/capabilities.md	b44	What is verified about reaching spider-swing from a fleet-manager session: the proxied-vs-direct access matrix re-measured 2026-08-08, the @codex relay timing, the Codex/ChatGPT Work provenance, the image-surface comparison and its correction, plus honest nulls.
docs/repos/spider-swing/records.md	b44	Index of what fleet-manager itself has written about spider-swing — findings, research, session cards grouped by thread, estate-wide living docs with spider-swing sections, the skills the repo produced, and what is deliberately not indexed.
docs/repos/spider-swing/working-here.md	b44	The pre-attach operational subset for spider-swing: the two required status checks read from the rulesets API, the two verify commands, born-red landing discipline and @codex waiting, the cross-repo write boundary, and five traps that have actually bitten.
docs/research/2026-07-12-platform-capabilities.md	b45	Dated (2026-07-12) seat-era ledger of claude.ai Projects/session platform behaviour: per-seat tool provisioning variance, the auto-mode merge classifier's denial shapes and hypotheses, GH013 branch protection, verbatim trigger/Routine schemas, webhook subscription gaps, session mechanics + memory-file index, a sources sweep, and a P1-P7 unknowns/safe-probes table (only P3, list_triggers pagination, was actually executed).
docs/research/2026-07-12-problem-census-core.md	b45	Assembly of six parallel read-only census reports (superbot, superbot-next, websites, substrate-kit, fleet-manager, product-forge) from census night 2026-07-11/12: per-repo FRESH/STALE verdicts, a top-10 fleet-wide regression-risk ranking, condensed per-repo STATE/KNOWN/UNKNOWN/EXPECTATIONS/PROMPT-IMPLICATIONS sections, and a consolidated prompt-implications rollup split into every-Project boilerplate, per-Project specifics, and owner/tooling asks.
docs/research/2026-07-12-problem-census-satellites.md	b45	Companion satellite-repo census (10 satellites + 3 codetool labs) from the same night, carrying an explicit `historical` banner: per-repo verdict table, top-10 satellite regression risks, four seat-grouped deep sections (SuperBot World, Venture Lab, Game Lab, Ideas Lab), one-paragraph checks on the three wound-down codetool labs, and a per-seat plus cross-fleet prompt-implications rollup.
docs/research/2026-07-12-prompt-architecture.md	b46	Dated (2026-07-12) requirements spec for the seat-era v3 prompt set: the four artifacts A–D, a 24-row incident→prompt-line map, layer-placement rules, byte budgets, draft skeletons, and four decide-and-flag flags.
docs/research/2026-07-12-prompt-currency-audit.md	b46	Owner-directed phase-A audit (2026-07-12, citations pinned at fm 5e404fd / kit 5363e41): verdict 'v3.3 structurally finished but no longer fully current', kit v1.13/v1.14 impacts, 8 per-seat freshness one-liners (6 FRESH / 2 STALE), and a 16-row v3.4 delta table (2 P0 · 11 P1 · 3 P2).
docs/research/2026-07-12-qa-boot-simulation.md	b46	Cold-boot simulation of all 9 v3 startup prompts run unslotted against live repo HEADs: 0 stalls, 9/9 BOOTS-WITH-WARNINGS, 15 MAJOR + 29 MINOR namespaced defects with per-prompt evidence, five cross-cutting classes, and a fix-priority table for the v3.1 pass.
docs/research/2026-07-12-qa-incident-replay.md	b46	Replay of the 80-entry incident register against the 20 shipped v3 prompt files @8056b7e: verdict table (50 PREVENTED / 19 WEAKLY / 3 NOT-PREVENTED / 8 NOT-PROMPTABLE), 12 contradictions C-1…C-12, 8 duplication-drift blocks D-1…D-8, a v3.1 fix-priority table, and five owner-queue gaps.
docs/research/2026-07-12-qa-question-rounds.md	b47	Dated `audit` of the seat-era v3 prompt set at main 8056b7e: 89 questions across 6 operating perspectives, scored 27 ANSWERED / 39 AMBIGUOUS / 23 UNANSWERED, with per-question gaps, 11 cross-round themes and a P0/P1/P2 fix-priority table for a v3.1 revision that the closed Projects program never shipped.
docs/research/2026-07-12-repo-consolidation-census.md	b47	Phase-A evidence base for the 2026-07-12 repo consolidation plan: full 19-repo verdict table (11 KEEP / 5 KEEP-QUIET / 3 MIGRATE-THEN-ARCHIVE / 0 ARCHIVE-NOW), per-repo census entries, trigger map, Actions cost findings, an 8-seat target shape and three-phase reversible sequencing; header carries a verify-against-live-GitHub marker.
docs/research/2026-07-12-staleness-sweep-8seat.md	b47	Dated ~04:00Z claims-vs-git heartbeat sweep of 8 seats / 14 repos: 1 STALE (superbot-games), 1 FRESH-borderline, 12 FRESH, a 9-item needs-attention shortlist, a 783-trigger snapshot note and a roster gen #12 cross-check finding 8 verdict mismatches caused by age-threshold vs claims-vs-reality method difference.
docs/research/2026-07-12-staleness-sweep-midday.md	b47	Companion midday (~11:20Z) re-sweep of the same 14 repos plus a v3.3 prompt-adoption column: 6 FRESH / 2 STALE seats, headline deltas vs the 04:00Z sweep, an 832-trigger snapshot breakdown, three systemic findings (bot-token merges suppress push-CI, roster-regen GH013, kit-lab cron misfires) and a ranked shortlist.
docs/research/2026-08-03-gemini-paid-tiers.md	b47	Consumer Gemini-app tier decision doc: only the context window (32k/128k/1M) changes real capability for video review, with the ~300 tokens/second arithmetic, a verified-vs-inferred split, a buy/don't-buy recommendation per tier, and the closing rule that a model's account of its own product is training data, not telemetry.
docs/research/2026-08-03-gemini-report-verification.md	b47	Claim-by-claim check of a Gemini deep-research report about spider-swing against the tree at 9642f50: right on engine/workflows, wrong on nearly every file path; plus four substantive errors and three omissions found in spider-swing's pre-existing gameplay-video grounding block, and a read of the video reviews themselves.
docs/research/2026-08-03-gemini-visual-qa-gem.md	b47	Paste-ready three-block build for a Gemini Gem that reviews spider-swing gameplay recordings: Block A behaviour-only instructions, Block B a source-cited on-screen-facts knowledge file (regions, HUD, banners, death strings, restart tells, hazard vocabulary), Block C the per-clip message, plus a four-point acceptance test and a Block-B regeneration table.
docs/research/2026-08-03-reducing-invented-detail.md	b47	Diagnosis of one invented-repository-metadata failure ("5 months, 1,600 commits, 400 branches" for a five-day-old repo) into four ranked mechanisms, then a five-rule prompting procedure plus the [SEEN]/[INFERRED]/[UNSURE] marking convention, closing with two honest limits including that none of it has been tested in a review round.
docs/research/README.md	b47	The docs/research/ folder index — a `living-ledger` header promising a link line per merged report, followed by a 12-row date/report/scope table covering the 2026-08-03 Gemini line and the 2026-07-12 overnight-program censuses, sweeps and QA audits.
docs/retro/archive-ready-2026-07-11.md	b47	Archive confirmation for the 2026-07-11 coordinator seat: true-state paragraph (PRs #57–#86 merged, inbox drained, failsafe left bound to the archived chat), in-flight verification of PRs/branches/claims, six pending owner actions, the resume routing chain, and an explicit statement that nothing important stayed chat-only.
docs/retro/coordinator-seat-2026-07-11.md	b47	Five lessons from the 2026-07-11 coordinator seat, each marked verified or "reported by coordinator, unverified": send_later self-binds to the calling session, a four-shape classifier merge-wall taxonomy, dispatch-only sessions exist, the PR #47 empty-vehicle lesson (a merged PR proves process not content), and cron jitter vs never-fired watch discipline.
docs/review-queue.md	b48	Gen-2 post-merge second-eyes ledger with a BINDING >50-line auto-append rule, a two-tier @codex/manager drain policy, 5 open rows and 3 closed rows, all July 2026 cross-repo PRs.
docs/roster.md	b48	The machine-generated fleet lane roster frozen at Generation #430, carrying a large RETIRED-2026-08-07 banner plus 31 lane rows, staleness verdicts and a trigger-health section.
docs/runtime_contracts.md	b48	Kit-planted runtime-contract stub badged `binding`: every lifecycle/failure-mode section is still an unfilled parenthetical prompt; only the mutation-seam line has content.
docs/seat-digest.md	b48	Kit-generated prompt-budget digest: a fenced skills-digest block (14 kit skills), a fenced walls-digest block (7 wall bullets + '…plus 27 more'), and the fence extraction contract.
docs/succession/coordinator-handoff-2026-07-11-evening.md	b48	Evening succession handoff from the archived fleet-manager coordinator seat: tenure summary, merge-authority doctrine, five open watches, pending owner items and the successor's work ladder.
docs/succession/coordinator-handoff-2026-07-11.md	b48	Morning succession handoff (superseded by the evening one): live seat/trigger table, session arc, pending-owner list, the permissions-fold rebuild recipe, ORDER 015 note and known walls.
docs/trigger-health-spec.md	b48	Binding-badged spec for the per-wake trigger-health check (WEDGED/DROPPED/DEAD detection, send_message recovery), its 2026-07-12 incident rationale, an implementation map and an unfilled A12 annex placeholder.
docs/workflow-pr-merge-policy.md	b48	Binding owner-directed policy letting the agent merge .github/workflows PRs after a head-SHA-bound Codex-clean + all-green + secret/egress whole-file scan, with the rejected CI-label design and residual risk stated.
environments/README.md	b48	Registry index for claude.ai environment specs and templates: the no-secret-values hard rule, the agents-draft/owner-pastes split, a file map table and the new-Project flow.
environments/SPEC-TEMPLATE.md	b48	Fill-in-the-blanks template for proposing a new Project environment — identity, repos, setup script, var NAMES table, model, scopes and owner paste-steps.
environments/archetype-bot-prod.sh	b48	Thin ~25-line knob config for the bot-prod archetype (superbot/superbot-next production-var lane) that resolves and sources setup-base.sh, always exiting 0.
environments/archetype-coordinator.sh	b48	Thin knob config for the coordinator archetype (multi-repo workspace) carrying the full python3.10/3.11 pin table and sourcing setup-base.sh; always exits 0.
environments/archetype-gba-lab.sh	b48	Full standalone GBA-lab setup script: apt/pip baseline, gated devkitARM r68 mirror pull with Track-B detection, pokeemerald agbcc build, per-repo manifest ladder, unconditional exit 0.
environments/archetype-pinned-research.sh	b48	Thin knob config for the pinned-research archetype (trading-strategy, websites) with a five-name env presence report; sources setup-base.sh and always exits 0.
environments/archetype-python-lab.sh	b48	Thin knob config for the python-lab archetype (12 stdlib lab repos): pytest/ruff/build baseline, no pins, no env report; sources setup-base.sh and always exits 0.
environments/archetypes.md	b48	The 4+1 environment archetype catalogue: archetype table, the base-shim knob table, R3/R6 dispositions, a 20-row project→archetype var-NAME mapping, the 3.10/3.11 wrinkle and owner paste-steps.
environments/env-grant-policy.md	b48	The authorization layer over archetypes.md: Tier 0-3 secret trust tiers by blast radius, the project-scoped-Railway-token recommendation, a console management-link table and paste-ready per-lane NAME templates.
environments/multi-repo.md	b48	Spec of the live production-pointing `multi-repo` coordinator environment as verified in-session 2026-07-09: five checked-out repos, var NAMES, and three known wrinkles.
environments/setup-base.sh	b48	The one consolidated setup base shim the four Python-family archetypes source: knob contract, gh install + direct-PAT auth note, pick_python pin table, git triage, coordinator-superset manifest ladder, env presence report, exit 0.
environments/templates/env-vars.md	b48	Placeholder schema of the eight owner-set fleet env-var NAMES with purposes, the Railway-trio DANGER note, the platform-injected pair, and spec-writing rules.
environments/templates/setup-universal.sh	b48	The original canonical defensive multi-repo setup shim (R15): three-branch per-repo detection, workspace-vs-repo detection, every step non-fatal, unconditional exit 0.
environments/templates/smoke.yml	b48	Reference Tier-1 CI workflow: whole suite in one <=60s cell on PR + push-to-main, concurrency-cancel, contents:read, 3-minute timeout, job name `smoke` for the required-check ruleset.
project.index.json	b48	The kit's AgentContextPack index for fleet-manager: two areas (records-custody, control-bus) each with folio, binding_docs, source_roots, do_not_create and verification commands.
projects/README.md	b48	Historical-bannered registry index for the seat-era Project console packages: restructure log through slice 5, the five-part package doctrine, Codex enablement note, a 21-row per-Project MATRIX, the paste wave and provenance.
projects/UNIVERSAL.md	b48	The v5 universal wake prompt: the owner-landed duty-form Permissions & Authority grant (given twice — canonical block and embedded in the wake paste) plus the full-paste Custom Instructions flow.
projects/_inventory/inventory-games-new.md	b49	Dated 2026-07-10 read-only worker sweep of 8 repos (pokemon-mod-lab, gba-homebrew, 3 codetool labs, product-forge, sim-lab, idea-engine) scoring each against the four-part Project package, with per-repo HEAD SHAs and a cross-cutting gap list.
projects/_inventory/inventory-hub.md	b49	Hub-side half of the same 2026-07-10 sweep: inventories fleet-manager's gen-2 instruction proposals, prompts ledger, environments registry and superbot's round-3 founding packages, and lists Projects with no package at all.
projects/_inventory/inventory-lanes.md	b49	Third slice of the 2026-07-10 sweep covering the six active lane repos (websites, substrate-kit, trading-strategy, venture-lab, superbot-next, superbot-games), ending in a missing-parts matrix across the four package parts.
projects/_inventory/trigger-registry-2026-07-10.md	b49	The fleet's first full trigger snapshot (114 triggers extracted 2026-07-10 via list_triggers): 8 enabled cron wakes with verbatim prompts, 8 live one-shot chain links, superbot hub routines, an 84-row fired-one-shot index, and a stored-vs-claimed reconciliation table.
projects/codetool-lab-fable5/meta.md	b49	Ten-line retired-pointer stub for the codetool-lab-fable5 seat: fully retired 2026-07-11 with no successor, full package recoverable from git history at 1dea86d.
projects/codetool-lab-opus4.8/meta.md	b49	Identical retired-pointer stub for codetool-lab-opus4.8, noting the repo is retained closed with mdverify v0.1.0/v0.2.0 releases live.
projects/codetool-lab-sonnet5/meta.md	b49	Identical retired-pointer stub for codetool-lab-sonnet5, noting cfgdiff v0.1.1 tag/publish clicks were parked in docs/owner-queue.md.
projects/curious-research/coordinator-prompt.md	b49	Generated registry copy of the Curious Research seat's full v3.8 coordinator startup brief — mission, hard rails, BOOT 0-5 (including cron/send_later arming), doctrine, permissions grant, QA riders and the six-step session ender.
projects/curious-research/failsafe-prompt.md	b49	Generated registry copy of the Curious Research dead-man cron: routine name, `20 */2 * * *` stagger slot, self-bind, the exact create_trigger prompt text, and the crash-orphan cutover rule.
projects/curious-research/instructions.md	b49	Generated registry copy of the Curious Research Custom Instructions paste (7,962 chars): condensed orientation/landing/routine/work-ladder sections plus a keyword dictionary routing to UNIVERSAL.md and the startup brief.
projects/curious-research/meta.md	b49	Seat meta for Curious Research, re-badged `historical` 2026-08-07 with an explicit warning that its archetype line is now wrong and pointing at the 2026-08-07 handover finding; carries a per-part deployed-state table.
projects/fleet-manager/coordinator-prompt.md	b49	Generated registry copy of the Fleet Manager seat's v3.8 coordinator startup brief, carrying a 2026-08-07 roster-retirement override banner on top of the unchanged oversight mission, BOOT sequence, doctrine and session-ender.
projects/fleet-manager/failsafe-prompt.md	b49	Generated registry copy of the Fleet Manager dead-man cron: `30 */2 * * *` slot, persistent self-bind, verbatim failsafe prompt text, and the crash-orphan-only cutover rule.
projects/fleet-manager/instructions.md	b49	Generated registry copy of the Fleet Manager Custom Instructions paste (7,894 chars): oversight-only mission, landing path, work ladder and keyword dictionary, updated 2026-08-07 to mark R25/roster retired.
projects/fleet-manager/meta.md	b50	Seat-era console-package meta for the fleet-manager MANAGER seat: live-since/cadence/env-archetype facts, a 2026-07-18 per-part deployed-state table, a collapsed historical deployment detail block, and a provenance list of 2026-07-10 source reads.
projects/fleet-manager/reboot-prompt.md	b50	Owner-paste boot wrapper for a successor fleet-manager coordinator chat after the 2026-07-11 evening archive; its trigger-cutover step carries an inline ⚠ AMENDED 2026-08-09 correction replacing delete_trigger with update_trigger enabled:false.
projects/fleet-manager/seat-digest.md	b50	Generated registry render claiming a verbatim byte-match extraction of fleet-manager's docs/seat-digest.md — a 10-entry skills digest plus a 6-entry walls digest, with a sha256 stamp of the source at last sync.
projects/fleet-manager/setup-script.sh	b50	Nine-line exit-0 tombstone: the retired per-package env probe script, echoing a pointer to environments/archetype-python-lab.sh so any env still holding it provisions safely.
projects/game-lab/coordinator-prompt.md	b50	Generated registry copy of the Game Lab coordinator standing brief (prompts v3.8): owner-authorization opener, track-isolation rail, five-step BOOT, work ladder, full inlined DOCTRINE (permissions grant, QA riders, autonomy) and a six-step SESSION ENDER.
projects/game-lab/failsafe-prompt.md	b50	Generated registry copy of the Game Lab dead-man cron spec: routine name, cron slot 50 */2 * * *, self-bind requirement, the exact create_trigger prompt text, and the crash-orphan cutover procedure.
projects/game-lab/instructions.md	b50	Generated registry copy of Game Lab's ≤8,000-char Custom Instructions: condensed five-section skeleton (orientation, landing, routine-fired session, work ladder, capabilities) plus a keyword dictionary that routes each term to its full home.
projects/game-lab/meta.md	b50	Package meta for the Game Lab seat: a 2026-07-11 new-seat status block, writable-repo/fold/seat-note bullets naming the retired superbot-retro trigger ids, and a 2026-07-18 per-part deployed-state table.
projects/game-lab/seat-digest.md	b50	Generated registry render carrying two source repos' extracted digest pairs (gba-homebrew and pokemon-mod-lab), each a 10-entry skills digest plus a walls digest; pml's adds a missing-ARM/mGBA-toolchain entry.
projects/games-program/meta.md	b50	Ten-line retired pointer stub: games-program was fully retired at the 2026-07-11 restructure, its scope split into superbot-world and game-lab, history left in git at 1dea86d.
projects/gba-homebrew/meta.md	b50	Merged-source pointer stub redirecting the old gba-homebrew seat package to projects/game-lab/, noting the repo itself stays live under the Game Lab seat.
projects/idea-engine/meta.md	b50	Merged-source pointer stub redirecting the old idea-engine seat package to projects/ideas-lab/, noting the repo itself stays live under the Ideas Lab seat.
projects/ideas-lab/coordinator-prompt.md	b50	Generated registry copy of the Ideas Lab coordinator standing brief (prompts v3.8): PROPOSAL→VERDICT mission, hard rails, seat facts, five-step BOOT, and the same full inlined DOCTRINE and SESSION ENDER as the other v3.8 seats.
projects/ideas-lab/failsafe-prompt.md	b50	Generated registry copy of the Ideas Lab dead-man cron spec: cron slot 30 1-23/2 * * *, self-bind + verify-after-arm rule, the exact trigger prompt text, and the crash-orphan cutover procedure.
projects/ideas-lab/instructions.md	b50	Generated registry copy of Ideas Lab's ≤8,000-char Custom Instructions: the condensed five-section skeleton plus keyword dictionary, with seat terms for PROPOSAL/VERDICT offset, stamps and Codex quota.
projects/ideas-lab/meta.md	b50	Package meta for the Ideas Lab seat: 2026-07-11 new-seat status block, writable-repo/fold/seat-note bullets naming the old idea-engine and sim-lab failsafe trigger ids, and a 2026-07-18 per-part deployed-state table.
projects/mobile-lab/meta.md	b50	Ten-line retired pointer stub: mobile-lab was never born (no repo, no Project); its held gen-2 founding package stays at docs/proposals/instructions/mobile-lab.md.
projects/pokemon-mod-lab/meta.md	b50	Merged-source pointer stub redirecting the old pokemon-mod-lab seat package to projects/game-lab/, noting the repo itself stays live under the Game Lab seat.
projects/product-forge/coordinator-prompt.md	b50	Pre-v3 hand-written paste block for the Product Forge coordinator: mission verbatim from the founding package, three-step BOOT, continuous work loop, pacemaker/failsafe model, backpressure and heartbeat-last rules, closing with a calibration recital.
projects/product-forge/failsafe-prompt.md	b50	Product Forge dead-man cron spec (part 4 of 4): records two conflicting deployment records with repo-wins adjudication, quotes both the actually-armed generic template and the canonical seat-specific block, then gives the create_trigger arming recipe.
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0001-wip-born-red-session-card-heartbeat-phone-controller.patch	b50	git format-patch 1/4 from 2026-07-23: adds the born-red session card for product-forge phone-controller Slice 4 (HID combo descriptor, controller UI, signed-APK release plumbing) and flips control/status.md from archived-ready to ACTIVE.
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0002-phone-controller-Slice-4-combo-HID-device-keyboard-g.patch	b51	git format-patch commit 2/4 of the product-forge phone-controller Slice-4 series: adds the pure-JVM :hid-core module (combo keyboard+gamepad+media HID descriptor, KeyboardState/GamepadState report builders, 241-line test suite), upgrades BluetoothHidDeviceTransport to hold-capable inputs + connect-to-bonded, adds ControllerPads UI, bumps to v0.4.0 with env-driven release signing, and rewrites both READMEs.
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0003-phone-controller-Slice-4-ci-debug-APK-artifact-hid-c.patch	b51	git format-patch commit 3/4: the workflow-touching half — android-ci also runs :hid-core:test and uploads a debug-APK artifact, plus a new android-release.yml that builds and attaches a signed APK + sha256 to a GitHub Release on a phone-controller-v* tag (repo-secret keystore preferred, ephemeral fallback).
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/0004-close-out-Slice-4-heartbeat-session-card-complete-ve.patch	b51	git format-patch commit 4/4: the close-out — flips the product-forge session card from in-progress to complete with the local verify results (Kotlin 29/29, Python 26/26, signed APK built via manual aapt2/kotlinc/d8/apksigner), and rewrites product-forge control/status.md to the Slice-4-shipped state with owner-actions OA-003/OA-004/OA-005.
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/README.md	b51	Handoff index for the four-patch series, status badge `landed` — records that the patches were pushed directly (product-forge PR #33 → squash ccb1e98 → tag phone-controller-v0.4.0 → Release) and keeps the directory as provenance; documents what each commit lands, the verification run, the ./land.sh ritual and the workflow-merge rail.
projects/product-forge/handoff/2026-07-23-phone-controller-slice4/land.sh	b51	31-line bash script that clones menno420/product-forge, creates branch claude/controller-app-android-apk-j7tv10 off origin/main, `git am`s the 00*.patch series, runs `python3 bootstrap.py check --strict` as the local gate, pushes, and prints the four follow-up landing steps.
projects/product-forge/instructions.md	b51	Seat-era console package part 1 for the retired Product Forge Project: the v3 (2026-07-11) Custom-Instructions paste block (forge pattern, mock-data-first, landing/gate rules, Q-0264 escalation, continuous session shape), plus a quoted copy of the UNIVERSAL.md v4 permissions grant and the 2026-07-11 incident riders.
projects/product-forge/meta.md	b51	Assembler's meta sheet for the product-forge console package (last-verified 2026-07-10 ~21:1xZ): seat state, cadence, environment flag, grants, Codex enablement, a per-part deployed-state table, decide-and-flag divergences and the source SHAs it was built from.
projects/product-forge/setup-script.sh	b51	An 8-line exit-0 tombstone: the per-package env probe script was retired by ORDER 018 R4 (2026-07-11) in favour of environments/archetype-python-lab.sh; it just echoes the redirect and exits 0.
projects/self-improvement/coordinator-prompt.md	b51	Generated registry copy (v8, prompts v3.8) of the Self Improvement coordinator startup brief — the full seat doctrine: boot triad, hard-sync, baton read, failsafe/pacemaker arming, work ladder, landing doctrine, the UNIVERSAL v2 permissions grant verbatim, QA riders, and a six-step SESSION ENDER.
projects/self-improvement/failsafe-prompt.md	b51	Generated registry copy (v7, prompts v3.8) of the Self Improvement failsafe cron package: routine name, `0 */2 * * *` stagger slot, self-bind requirement, the exact create_trigger prompt text, and the crash-orphan-only cutover procedure.
projects/self-improvement/instructions.md	b51	Generated registry copy (v7, prompts v3.8) of the Self Improvement Custom Instructions — the ≤8,000-char keyword dictionary + route table condensing the coordinator brief (orientation, landing path, routine-fired session, never-idle ladder, capabilities/heartbeat/asks, seat terms, and the Routes line pointing back at UNIVERSAL.md and the startup copy).
projects/self-improvement/meta.md	b52	Seat-package meta for the Self Improvement Project (substrate-kit): seat/writable-repo/folds facts plus a 2026-07-18 deployed-state table, under a frozen 2026-07-11 'nothing deployed yet' status blockquote.
projects/sim-lab/meta.md	b52	One-screen merged-source pointer stub: the sim-lab seat folded into Ideas Lab on 2026-07-11, with pointers to the successor package and to git history at 1dea86d.
projects/substrate-kit/meta.md	b52	Merged-source pointer stub: the substrate-kit seat folded into Self Improvement on 2026-07-11; identical shape to the other stubs.
projects/superbot-2.0/coordinator-prompt.md	b52	Generated registry copy of the SuperBot 2.0 coordinator seat prompt (prompts v3.8): full boot sequence, work loop, landing doctrine, permissions grant, QA riders and a six-step session ender.
projects/superbot-2.0/failsafe-prompt.md	b52	Generated registry copy of the SuperBot 2.0 dead-man failsafe cron spec: routine name, cron slot 0 1-23/2 * * *, self-bind, exact prompt text, and crash-orphan cutover notes.
projects/superbot-2.0/instructions.md	b52	Generated registry copy of the SuperBot 2.0 Custom Instructions: a ~7,959-char condensed keyword dictionary + route table compressing the coordinator brief for console paste.
projects/superbot-2.0/meta.md	b52	Seat-package meta for SuperBot 2.0 (superbot + superbot-next): seat notes, folds, and a 2026-07-18 deployed-state table under a frozen 2026-07-11 status blockquote.
projects/superbot-games/meta.md	b52	Merged-source pointer stub: superbot-games folded into SuperBot World on 2026-07-11.
projects/superbot-idle/meta.md	b52	Merged-source pointer stub: superbot-idle folded into SuperBot World on 2026-07-11.
projects/superbot-mineverse/meta.md	b52	Merged-source pointer stub: superbot-mineverse folded into SuperBot World on 2026-07-11 (it became that seat's flagship repo).
projects/superbot-next/meta.md	b52	Merged-source pointer stub: superbot-next folded into SuperBot 2.0 on 2026-07-11.
projects/superbot-retro/meta.md	b52	Retired pointer stub for the repo-less Retro-Games seat, carrying a present-tense CAUTION that three named trigger ids still fire into the old seat.
